date,team,opponent,runs_for,runs_against,win
2024-06-17,SFG,SFG,3,3,TRUE
2024-06-17,NYM,NYM,2,2,FALSE
2024-06-17,LAD,LAD,3,3,TRUE
2024-06-17,MIL,MIL,5,5,TRUE
2024-06-18,CIN,CIN,1,1,TRUE
2024-06-18,SEA,SEA,4,4,FALSE
2024-06-18,SDP,SDP,3,3,FALSE
2024-06-18,STL,STL,3,3,TRUE
2024-06-18,ARI,ARI,0,0,FALSE
2024-06-18,BAL,BAL,7,7,TRUE
2024-06-18,BOS,BOS,6,6,TRUE
2024-06-18,DET,DET,11,11,TRUE
2024-06-18,TBR,TBR,0,0,FALSE
2024-06-18,SFG,SFG,1,1,FALSE
2024-06-18,NYM,NYM,0,0,FALSE
2024-06-18,HOU,HOU,2,2,TRUE
2024-06-18,LAD,LAD,9,9,TRUE
2024-06-18,MIL,MIL,5,5,TRUE
2024-06-18,KCR,KCR,4,4,TRUE
2024-06-19,DET,DET,3,3,TRUE
2024-06-19,CIN,CIN,1,1,FALSE
2024-06-19,STL,STL,2,2,TRUE
2024-06-19,SDP,SDP,5,5,TRUE
2024-06-19,SFG,SFG,2,2,FALSE
2024-06-19,ARI,ARI,2,2,TRUE
2024-06-19,SEA,SEA,4,4,TRUE
2024-06-19,BAL,BAL,3,3,TRUE
2024-06-19,BOS,BOS,2,2,TRUE
2024-06-19,TBR,TBR,3,3,FALSE
2024-06-19,NYM,NYM,4,4,TRUE
2024-06-19,HOU,HOU,6,6,TRUE
2024-06-19,LAD,LAD,1,1,FALSE
2024-06-19,MIL,MIL,5,5,TRUE
2024-06-19,KCR,KCR,6,6,TRUE
2024-06-20,ARI,ARI,7,7,TRUE
2024-06-20,SEA,SEA,3,3,TRUE
2024-06-20,TBR,TBR,0,0,FALSE
2024-06-20,HOU,HOU,11,11,TRUE
2024-06-20,LAD,LAD,3,3,TRUE
2024-06-20,KCR,KCR,2,2,FALSE
2024-06-20,BAL,BAL,2,2,FALSE
2024-06-20,SFG,SFG,6,6,TRUE
2024-06-20,MIL,MIL,3,3,TRUE
2024-06-21,NYM,NYM,6,6,TRUE
2024-06-21,TBR,TBR,1,1,FALSE
2024-06-21,ARI,ARI,6,6,TRUE
2024-06-21,CHW,CHW,1,1,FALSE
2024-06-21,ATL,ATL,2,2,TRUE
2024-06-21,BOS,BOS,8,8,TRUE
2024-06-21,TOR,TOR,1,1,FALSE
2024-06-21,SEA,SEA,0,0,FALSE
2024-06-21,KCR,KCR,5,5,FALSE
2024-06-21,BAL,BAL,4,4,TRUE
2024-06-21,WSN,WSN,7,7,TRUE
2024-06-21,MIN,MIN,0,0,FALSE
2024-06-21,MIL,MIL,0,0,FALSE
2024-06-21,LAA,LAA,0,0,FALSE
2024-06-22,CHW,CHW,1,1,FALSE
2024-06-22,SFG,SFG,4,4,TRUE
2024-06-22,NYM,NYM,0,0,FALSE
2024-06-22,TBR,TBR,2,2,FALSE
2024-06-22,KCR,KCR,3,3,TRUE
2024-06-22,ARI,ARI,9,9,TRUE
2024-06-22,MIN,MIN,4,4,TRUE
2024-06-22,BOS,BOS,4,4,TRUE
2024-06-22,BAL,BAL,3,3,FALSE
2024-06-22,TOR,TOR,7,7,TRUE
2024-06-22,SEA,SEA,3,3,FALSE
2024-06-22,ATL,ATL,4,4,FALSE
2024-06-22,MIL,MIL,2,2,FALSE
2024-06-22,WSN,WSN,5,5,TRUE
2024-06-22,LAA,LAA,2,2,FALSE
2024-06-23,TBR,TBR,0,0,TRUE
2024-06-23,ARI,ARI,3,3,FALSE
2024-06-23,ATL,ATL,5,5,TRUE
2024-06-23,BOS,BOS,5,5,TRUE
2024-06-23,TOR,TOR,3,3,TRUE
2024-06-23,CHW,CHW,3,3,TRUE
2024-06-23,SEA,SEA,4,4,TRUE
2024-06-23,BAL,BAL,1,1,TRUE
2024-06-23,SFG,SFG,4,4,TRUE
2024-06-23,NYM,NYM,6,6,TRUE
2024-06-23,KCR,KCR,4,4,TRUE
2024-06-23,WSN,WSN,1,1,FALSE
2024-06-23,MIN,MIN,0,0,FALSE
2024-06-23,MIL,MIL,3,3,FALSE
2024-06-24,CLE,CLE,1,1,FALSE
2024-06-24,PHI,PHI,0,0,TRUE
2024-06-24,SEA,SEA,4,4,TRUE
2024-06-24,PIT,PIT,4,4,TRUE
2024-06-24,TOR,TOR,5,5,TRUE
2024-06-24,ATL,ATL,7,7,TRUE
2024-06-24,LAD,LAD,7,7,TRUE
2024-06-24,MIA,MIA,0,0,FALSE
2024-06-24,TEX,TEX,6,6,TRUE
2024-06-24,OAK,OAK,2,2,FALSE
2024-06-24,WSN,WSN,1,1,TRUE
2024-06-24,CHC,CHC,0,0,FALSE
2024-06-25,CLE,CLE,2,2,FALSE
2024-06-25,PHI,PHI,0,0,FALSE
2024-06-25,SEA,SEA,2,2,FALSE
2024-06-25,PIT,PIT,0,0,FALSE
2024-06-25,TOR,TOR,5,5,TRUE
2024-06-25,NYY,NYY,6,6,TRUE
2024-06-25,ATL,ATL,1,1,TRUE
2024-06-25,COL,COL,1,1,TRUE
2024-06-25,LAD,LAD,0,0,FALSE
2024-06-25,MIA,MIA,0,0,FALSE
2024-06-25,TEX,TEX,2,2,FALSE
2024-06-25,OAK,OAK,2,2,FALSE
2024-06-25,WSN,WSN,3,3,TRUE
2024-06-25,MIN,MIN,2,2,TRUE
2024-06-25,CHC,CHC,3,3,FALSE
2024-06-26,SEA,SEA,4,4,TRUE
2024-06-26,PIT,PIT,1,1,FALSE
2024-06-26,PHI,PHI,3,3,FALSE
2024-06-26,COL,COL,5,5,TRUE
2024-06-26,MIA,MIA,10,10,TRUE
2024-06-26,TEX,TEX,1,1,TRUE
2024-06-26,OAK,OAK,4,4,TRUE
2024-06-26,WSN,WSN,1,1,FALSE
2024-06-26,CLE,CLE,0,0,FALSE
2024-06-26,TOR,TOR,4,4,FALSE
2024-06-26,NYY,NYY,11,11,TRUE
2024-06-26,ATL,ATL,7,7,TRUE
2024-06-26,LAD,LAD,7,7,TRUE
2024-06-26,MIN,MIN,7,7,TRUE
2024-06-26,CHC,CHC,2,2,TRUE
2024-06-27,MIN,MIN,3,3,TRUE
2024-06-27,CHC,CHC,7,7,TRUE
2024-06-27,MIA,MIA,1,1,FALSE
2024-06-27,TEX,TEX,2,2,FALSE
2024-06-27,NYY,NYY,7,7,TRUE
2024-06-27,CIN,CIN,6,6,TRUE
2024-06-27,CLE,CLE,5,5,FALSE
2024-06-27,DET,DET,0,0,FALSE
2024-06-28,MIA,MIA,2,2,FALSE
2024-06-28,WSN,WSN,2,2,TRUE
2024-06-28,TEX,TEX,5,5,TRUE
2024-06-28,NYY,NYY,3,3,TRUE
2024-06-28,HOU,HOU,5,5,FALSE
2024-06-28,SDP,SDP,3,3,FALSE
2024-06-28,COL,COL,1,1,TRUE
2024-06-28,PIT,PIT,0,0,TRUE
2024-06-28,CLE,CLE,4,4,TRUE
2024-06-28,CHC,CHC,8,8,TRUE
2024-06-28,CIN,CIN,6,6,TRUE
2024-06-28,DET,DET,2,2,TRUE
2024-06-28,OAK,OAK,3,3,TRUE
2024-06-28,MIN,MIN,4,4,TRUE
2024-06-28,LAD,LAD,9,9,TRUE
2024-06-29,COL,COL,4,4,TRUE
2024-06-29,CIN,CIN,1,1,FALSE
2024-06-29,NYY,NYY,1,1,FALSE
2024-06-29,MIA,MIA,4,4,TRUE
2024-06-29,CLE,CLE,0,0,FALSE
2024-06-29,HOU,HOU,3,3,FALSE
2024-06-29,OAK,OAK,3,3,FALSE
2024-06-29,SDP,SDP,9,9,TRUE
2024-06-29,WSN,WSN,0,0,FALSE
2024-06-29,PIT,PIT,1,1,FALSE
2024-06-29,CHC,CHC,3,3,TRUE
2024-06-29,LAD,LAD,1,1,FALSE
2024-06-29,TEX,TEX,1,1,FALSE
2024-06-29,DET,DET,2,2,FALSE
2024-06-29,MIN,MIN,2,2,TRUE
2024-06-30,SDP,SDP,4,4,FALSE
2024-06-30,TEX,TEX,3,3,TRUE
2024-06-30,PIT,PIT,1,1,TRUE
2024-06-30,MIA,MIA,1,1,FALSE
2024-06-30,NYY,NYY,0,0,FALSE
2024-06-30,HOU,HOU,2,2,TRUE
2024-06-30,WSN,WSN,4,4,FALSE
2024-06-30,CLE,CLE,0,0,FALSE
2024-06-30,COL,COL,4,4,TRUE
2024-06-30,CHC,CHC,11,11,TRUE
2024-06-30,CIN,CIN,5,5,TRUE
2024-06-30,LAD,LAD,3,3,FALSE
2024-06-30,DET,DET,1,1,FALSE
2024-06-30,OAK,OAK,0,0,FALSE
2024-06-30,MIN,MIN,6,6,TRUE
2024-07-01,HOU,HOU,5,5,TRUE
2024-07-01,NYM,NYM,2,2,FALSE
2024-07-01,MIL,MIL,3,3,FALSE
2024-07-02,STL,STL,5,5,TRUE
2024-07-02,CHW,CHW,4,4,TRUE
2024-07-02,BOS,BOS,3,3,FALSE
2024-07-02,NYM,NYM,7,7,TRUE
2024-07-02,CIN,CIN,4,4,TRUE
2024-07-02,HOU,HOU,1,1,FALSE
2024-07-02,SFG,SFG,1,1,FALSE
2024-07-02,DET,DET,4,4,TRUE
2024-07-02,SDP,SDP,1,1,FALSE
2024-07-02,PHI,PHI,8,8,FALSE
2024-07-02,TBR,TBR,9,9,TRUE
2024-07-02,MIL,MIL,1,1,TRUE
2024-07-02,LAA,LAA,1,1,FALSE
2024-07-02,BAL,BAL,1,1,FALSE
2024-07-02,ARI,ARI,5,5,TRUE
2024-07-03,STL,STL,12,12,FALSE
2024-07-03,CHW,CHW,3,3,FALSE
2024-07-03,BOS,BOS,5,5,TRUE
2024-07-03,NYM,NYM,3,3,TRUE
2024-07-03,CIN,CIN,1,1,FALSE
2024-07-03,HOU,HOU,6,6,TRUE
2024-07-03,SFG,SFG,0,0,FALSE
2024-07-03,SDP,SDP,5,5,TRUE
2024-07-03,PHI,PHI,2,2,TRUE
2024-07-03,TBR,TBR,1,1,FALSE
2024-07-03,DET,DET,2,2,TRUE
2024-07-03,MIL,MIL,0,0,FALSE
2024-07-03,LAA,LAA,1,1,FALSE
2024-07-03,ARI,ARI,1,1,FALSE
2024-07-03,BAL,BAL,2,2,TRUE
2024-07-04,NYM,NYM,1,1,TRUE
2024-07-04,STL,STL,3,3,FALSE
2024-07-04,CIN,CIN,2,2,FALSE
2024-07-04,HOU,HOU,2,2,FALSE
2024-07-04,CHW,CHW,4,4,TRUE
2024-07-04,BOS,BOS,10,10,TRUE
2024-07-04,DET,DET,5,5,TRUE
2024-07-04,PHI,PHI,11,11,TRUE
2024-07-04,SDP,SDP,6,6,TRUE
2024-07-04,LAA,LAA,3,3,FALSE
2024-07-04,BAL,BAL,2,2,TRUE
2024-07-04,SFG,SFG,0,0,FALSE
2024-07-04,TBR,TBR,3,3,TRUE
2024-07-04,MIL,MIL,7,7,TRUE
2024-07-04,ARI,ARI,6,6,FALSE
2024-07-05,LAA,LAA,4,4,TRUE
2024-07-05,NYM,NYM,8,8,TRUE
2024-07-05,STL,STL,4,4,TRUE
2024-07-05,BOS,BOS,5,5,FALSE
2024-07-05,DET,DET,4,4,FALSE
2024-07-05,SFG,SFG,1,1,TRUE
2024-07-05,CHW,CHW,2,2,FALSE
2024-07-05,PHI,PHI,2,2,FALSE
2024-07-05,TBR,TBR,1,1,FALSE
2024-07-05,KCR,KCR,2,2,FALSE
2024-07-05,HOU,HOU,8,8,TRUE
2024-07-05,BAL,BAL,6,6,TRUE
2024-07-05,ARI,ARI,5,5,FALSE
2024-07-05,TOR,TOR,0,0,FALSE
2024-07-05,MIL,MIL,3,3,FALSE
2024-07-06,BOS,BOS,3,3,FALSE
2024-07-06,HOU,HOU,2,2,FALSE
2024-07-06,LAA,LAA,1,1,FALSE
2024-07-06,NYM,NYM,0,0,FALSE
2024-07-06,STL,STL,4,4,FALSE
2024-07-06,TBR,TBR,4,4,FALSE
2024-07-06,BAL,BAL,10,10,TRUE
2024-07-06,DET,DET,3,3,TRUE
2024-07-06,SFG,SFG,4,4,TRUE
2024-07-06,TOR,TOR,3,3,FALSE
2024-07-06,CHW,CHW,1,1,FALSE
2024-07-06,PHI,PHI,1,1,FALSE
2024-07-06,MIL,MIL,3,3,TRUE
2024-07-06,KCR,KCR,5,5,FALSE
2024-07-06,ARI,ARI,4,4,TRUE
2024-07-07,NYM,NYM,7,7,FALSE
2024-07-07,STL,STL,3,3,TRUE
2024-07-07,PHI,PHI,6,6,TRUE
2024-07-07,BOS,BOS,8,8,TRUE
2024-07-07,DET,DET,1,1,FALSE
2024-07-07,SFG,SFG,7,7,TRUE
2024-07-07,CHW,CHW,0,0,FALSE
2024-07-07,HOU,HOU,7,7,TRUE
2024-07-07,LAA,LAA,4,4,FALSE
2024-07-07,TBR,TBR,2,2,FALSE
2024-07-07,KCR,KCR,7,7,TRUE
2024-07-07,BAL,BAL,4,4,FALSE
2024-07-07,ARI,ARI,4,4,FALSE
2024-07-07,TOR,TOR,3,3,TRUE
2024-07-07,MIL,MIL,4,4,FALSE
2024-07-08,NYM,NYM,7,7,TRUE
2024-07-08,STL,STL,1,1,FALSE
2024-07-08,CLE,CLE,2,2,FALSE
2024-07-08,COL,COL,1,1,FALSE
2024-07-08,MIN,MIN,4,4,FALSE
2024-07-08,TEX,TEX,5,5,FALSE
2024-07-08,ATL,ATL,6,6,TRUE
2024-07-09,CHC,CHC,10,10,TRUE
2024-07-09,CLE,CLE,5,5,TRUE
2024-07-09,LAD,LAD,1,1,FALSE
2024-07-09,NYY,NYY,5,5,TRUE
2024-07-09,COL,COL,0,0,FALSE
2024-07-09,WSN,WSN,3,3,FALSE
2024-07-09,OAK,OAK,2,2,TRUE
2024-07-09,KCR,KCR,0,0,FALSE
2024-07-09,MIN,MIN,0,0,FALSE
2024-07-09,MIA,MIA,3,3,FALSE
2024-07-09,PIT,PIT,0,0,FALSE
2024-07-09,TEX,TEX,3,3,FALSE
2024-07-09,SEA,SEA,2,2,FALSE
2024-07-09,ATL,ATL,4,4,FALSE
2024-07-09,TOR,TOR,7,7,TRUE
2024-07-10,MIN,MIN,0,0,FALSE
2024-07-10,CHC,CHC,0,0,FALSE
2024-07-10,CLE,CLE,2,2,TRUE
2024-07-10,SEA,SEA,0,0,FALSE
2024-07-10,NYY,NYY,3,3,FALSE
2024-07-10,LAD,LAD,3,3,FALSE
2024-07-10,COL,COL,3,3,FALSE
2024-07-10,WSN,WSN,9,9,TRUE
2024-07-10,OAK,OAK,2,2,FALSE
2024-07-10,KCR,KCR,9,9,TRUE
2024-07-10,MIA,MIA,2,2,FALSE
2024-07-10,PIT,PIT,1,1,FALSE
2024-07-10,TEX,TEX,7,7,TRUE
2024-07-10,ATL,ATL,3,3,FALSE
2024-07-10,TOR,TOR,2,2,FALSE
2024-07-11,COL,COL,4,4,FALSE
2024-07-11,CLE,CLE,4,4,TRUE
2024-07-11,WSN,WSN,2,2,TRUE
2024-07-11,PIT,PIT,0,0,TRUE
2024-07-11,TOR,TOR,0,0,FALSE
2024-07-11,LAD,LAD,9,9,TRUE
2024-07-11,CHC,CHC,9,9,TRUE
2024-07-11,NYY,NYY,6,6,TRUE
2024-07-11,OAK,OAK,3,3,TRUE
2024-07-11,MIA,MIA,5,5,FALSE
2024-07-11,SEA,SEA,2,2,FALSE
2024-07-11,ATL,ATL,2,2,FALSE
2024-07-12,LAD,LAD,2,2,TRUE
2024-07-12,OAK,OAK,5,5,FALSE
2024-07-12,CLE,CLE,2,2,FALSE
2024-07-12,NYY,NYY,4,4,TRUE
2024-07-12,KCR,KCR,4,4,TRUE
2024-07-12,COL,COL,0,0,FALSE
2024-07-12,MIA,MIA,6,6,TRUE
2024-07-12,TEX,TEX,5,5,TRUE
2024-07-12,PIT,PIT,5,5,FALSE
2024-07-12,WSN,WSN,0,0,FALSE
2024-07-12,CHC,CHC,1,1,FALSE
2024-07-12,SEA,SEA,5,5,TRUE
2024-07-12,TOR,TOR,3,3,FALSE
2024-07-12,ATL,ATL,3,3,TRUE
2024-07-12,MIN,MIN,7,7,TRUE
2024-07-13,LAD,LAD,4,4,FALSE
2024-07-13,PIT,PIT,2,2,TRUE
2024-07-13,CHC,CHC,6,6,TRUE
2024-07-13,OAK,OAK,5,5,TRUE
2024-07-13,NYY,NYY,5,5,FALSE
2024-07-13,KCR,KCR,7,7,FALSE
2024-07-13,COL,COL,3,3,TRUE
2024-07-13,CLE,CLE,4,4,FALSE
2024-07-13,TEX,TEX,1,1,TRUE
2024-07-13,MIA,MIA,4,4,TRUE
2024-07-13,WSN,WSN,0,0,FALSE
2024-07-13,MIN,MIN,2,2,TRUE
2024-07-13,ATL,ATL,7,7,TRUE
2024-07-13,SEA,SEA,4,4,TRUE
2024-07-13,TOR,TOR,5,5,FALSE
2024-07-14,KCR,KCR,2,2,FALSE
2024-07-14,OAK,OAK,2,2,FALSE
2024-07-14,NYY,NYY,2,2,FALSE
2024-07-14,LAD,LAD,1,1,TRUE
2024-07-14,COL,COL,6,6,FALSE
2024-07-14,CLE,CLE,7,7,TRUE
2024-07-14,MIA,MIA,4,4,FALSE
2024-07-14,TEX,TEX,4,4,TRUE
2024-07-14,PIT,PIT,11,11,TRUE
2024-07-14,WSN,WSN,5,5,FALSE
2024-07-14,CHC,CHC,9,9,TRUE
2024-07-14,MIN,MIN,3,3,TRUE
2024-07-14,SEA,SEA,4,4,TRUE
2024-07-14,TOR,TOR,5,5,TRUE
2024-07-14,ATL,ATL,4,4,TRUE
2024-07-19,ARI,ARI,0,0,FALSE
2024-07-19,PHI,PHI,8,8,TRUE
2024-07-19,CIN,CIN,4,4,FALSE
2024-07-19,TBR,TBR,7,7,FALSE
2024-07-19,DET,DET,5,5,TRUE
2024-07-19,SDP,SDP,5,5,TRUE
2024-07-19,NYM,NYM,5,5,TRUE
2024-07-19,STL,STL,0,0,FALSE
2024-07-19,BAL,BAL,8,8,TRUE
2024-07-19,CHW,CHW,6,6,TRUE
2024-07-19,SFG,SFG,5,5,TRUE
2024-07-19,LAA,LAA,0,0,FALSE
2024-07-19,BOS,BOS,5,5,TRUE
2024-07-19,HOU,HOU,4,4,TRUE
2024-07-20,TBR,TBR,0,0,FALSE
2024-07-20,DET,DET,4,4,TRUE
2024-07-20,LAA,LAA,5,5,TRUE
2024-07-20,NYM,NYM,9,9,TRUE
2024-07-20,PHI,PHI,1,1,FALSE
2024-07-20,CIN,CIN,2,2,TRUE
2024-07-20,BAL,BAL,1,1,FALSE
2024-07-20,SDP,SDP,2,2,FALSE
2024-07-20,CHW,CHW,4,4,FALSE
2024-07-20,MIL,MIL,5,5,TRUE
2024-07-20,ARI,ARI,7,7,TRUE
2024-07-20,BOS,BOS,6,6,FALSE
2024-07-20,STL,STL,0,0,FALSE
2024-07-20,SFG,SFG,0,0,FALSE
2024-07-20,HOU,HOU,0,0,TRUE
2024-07-21,CIN,CIN,6,6,TRUE
2024-07-21,PHI,PHI,0,0,FALSE
2024-07-21,STL,STL,3,3,TRUE
2024-07-21,TBR,TBR,5,5,FALSE
2024-07-21,DET,DET,11,11,TRUE
2024-07-21,SDP,SDP,2,2,TRUE
2024-07-21,NYM,NYM,4,4,TRUE
2024-07-21,CHW,CHW,0,0,FALSE
2024-07-21,MIL,MIL,5,5,TRUE
2024-07-21,ARI,ARI,2,2,FALSE
2024-07-21,BAL,BAL,7,7,TRUE
2024-07-21,SFG,SFG,12,12,TRUE
2024-07-21,LAA,LAA,4,4,TRUE
2024-07-21,BOS,BOS,0,0,FALSE
2024-07-21,HOU,HOU,1,1,FALSE
2024-07-22,TBR,TBR,1,1,FALSE
2024-07-22,DET,DET,4,4,TRUE
2024-07-22,STL,STL,2,2,FALSE
2024-07-22,NYM,NYM,3,3,TRUE
2024-07-22,CIN,CIN,0,0,FALSE
2024-07-22,PHI,PHI,0,0,TRUE
2024-07-22,CHW,CHW,8,8,FALSE
2024-07-22,MIL,MIL,3,3,TRUE
2024-07-22,ARI,ARI,1,1,FALSE
2024-07-22,BOS,BOS,8,8,FALSE
2024-07-22,HOU,HOU,7,7,TRUE
2024-07-22,LAA,LAA,0,0,FALSE
2024-07-22,SFG,SFG,1,1,FALSE
2024-07-23,DET,DET,5,5,TRUE
2024-07-23,STL,STL,1,1,FALSE
2024-07-23,BAL,BAL,1,1,FALSE
2024-07-23,SDP,SDP,2,2,TRUE
2024-07-23,NYM,NYM,1,1,FALSE
2024-07-23,TBR,TBR,4,4,TRUE
2024-07-23,CIN,CIN,9,9,TRUE
2024-07-23,PHI,PHI,1,1,FALSE
2024-07-23,CHW,CHW,3,3,FALSE
2024-07-23,MIL,MIL,0,0,FALSE
2024-07-23,ARI,ARI,9,9,TRUE
2024-07-23,BOS,BOS,10,10,TRUE
2024-07-23,HOU,HOU,1,1,FALSE
2024-07-23,LAA,LAA,3,3,FALSE
2024-07-23,SFG,SFG,1,1,FALSE
2024-07-24,CIN,CIN,0,0,FALSE
2024-07-24,STL,STL,1,1,TRUE
2024-07-24,PHI,PHI,4,4,FALSE
2024-07-24,MIL,MIL,0,0,FALSE
2024-07-24,BOS,BOS,0,0,TRUE
2024-07-24,HOU,HOU,5,5,TRUE
2024-07-24,LAA,LAA,5,5,TRUE
2024-07-24,DET,DET,2,2,FALSE
2024-07-24,BAL,BAL,3,3,TRUE
2024-07-24,SDP,SDP,7,7,TRUE
2024-07-24,NYM,NYM,5,5,TRUE
2024-07-24,TBR,TBR,0,0,FALSE
2024-07-24,CHW,CHW,5,5,TRUE
2024-07-24,ARI,ARI,5,5,TRUE
2024-07-24,SFG,SFG,1,1,FALSE
2024-07-25,SDP,SDP,4,4,TRUE
2024-07-25,BAL,BAL,2,2,FALSE
2024-07-25,DET,DET,8,8,TRUE
2024-07-25,CHW,CHW,4,4,TRUE
2024-07-25,TBR,TBR,0,0,FALSE
2024-07-25,SFG,SFG,0,0,TRUE
2024-07-25,ATL,ATL,2,2,FALSE
2024-07-25,OAK,OAK,2,2,TRUE
2024-07-26,MIN,MIN,6,6,TRUE
2024-07-26,CLE,CLE,2,2,FALSE
2024-07-26,CIN,CIN,1,1,FALSE
2024-07-26,SDP,SDP,3,3,TRUE
2024-07-26,TEX,TEX,2,2,FALSE
2024-07-26,ATL,ATL,3,3,FALSE
2024-07-26,NYY,NYY,1,1,FALSE
2024-07-26,CHC,CHC,2,2,FALSE
2024-07-26,LAD,LAD,6,6,TRUE
2024-07-26,SEA,SEA,0,0,FALSE
2024-07-26,MIA,MIA,10,10,TRUE
2024-07-26,WSN,WSN,5,5,TRUE
2024-07-26,OAK,OAK,8,8,TRUE
2024-07-26,PIT,PIT,3,3,FALSE
2024-07-26,COL,COL,8,8,TRUE
2024-07-27,TEX,TEX,0,0,FALSE
2024-07-27,SDP,SDP,2,2,FALSE
2024-07-27,CIN,CIN,7,7,TRUE
2024-07-27,ATL,ATL,2,2,FALSE
2024-07-27,CLE,CLE,4,4,TRUE
2024-07-27,MIN,MIN,6,6,TRUE
2024-07-27,COL,COL,1,1,FALSE
2024-07-27,COL,COL,1,1,FALSE
2024-07-27,CHC,CHC,6,6,TRUE
2024-07-27,LAD,LAD,1,1,FALSE
2024-07-27,MIA,MIA,4,4,TRUE
2024-07-27,WSN,WSN,2,2,FALSE
2024-07-27,SEA,SEA,1,1,TRUE
2024-07-27,NYY,NYY,4,4,TRUE
2024-07-27,PIT,PIT,1,1,FALSE
2024-07-27,OAK,OAK,1,1,TRUE
2024-07-28,SDP,SDP,0,0,FALSE
2024-07-28,CLE,CLE,4,4,FALSE
2024-07-28,NYY,NYY,8,8,TRUE
2024-07-28,TEX,TEX,3,3,FALSE
2024-07-28,CIN,CIN,1,1,FALSE
2024-07-28,MIN,MIN,2,2,TRUE
2024-07-28,ATL,ATL,3,3,FALSE
2024-07-28,CHC,CHC,2,2,TRUE
2024-07-28,LAD,LAD,9,9,TRUE
2024-07-28,SEA,SEA,0,0,FALSE
2024-07-28,MIA,MIA,2,2,FALSE
2024-07-28,WSN,WSN,4,4,TRUE
2024-07-28,COL,COL,5,5,TRUE
2024-07-28,OAK,OAK,2,2,FALSE
2024-07-28,PIT,PIT,2,2,FALSE
2024-07-29,TOR,TOR,3,3,TRUE
2024-07-29,CLE,CLE,3,3,FALSE
2024-07-29,NYY,NYY,12,12,TRUE
2024-07-29,CHC,CHC,1,1,FALSE
2024-07-29,SEA,SEA,1,1,FALSE
2024-07-29,MIN,MIN,8,8,TRUE
2024-07-29,TEX,TEX,16,16,TRUE
2024-07-29,PIT,PIT,2,2,TRUE
2024-07-29,KCR,KCR,8,8,TRUE
2024-07-29,ATL,ATL,2,2,FALSE
2024-07-29,WSN,WSN,2,2,FALSE
2024-07-30,CLE,CLE,1,1,FALSE
2024-07-30,TOR,TOR,0,0,FALSE
2024-07-30,NYY,NYY,0,0,FALSE
2024-07-30,MIA,MIA,1,1,FALSE
2024-07-30,CHC,CHC,6,6,TRUE
2024-07-30,SEA,SEA,3,3,FALSE
2024-07-30,MIN,MIN,4,4,TRUE
2024-07-30,TEX,TEX,1,1,TRUE
2024-07-30,PIT,PIT,2,2,FALSE
2024-07-30,KCR,KCR,5,5,TRUE
2024-07-30,ATL,ATL,5,5,TRUE
2024-07-30,COL,COL,2,2,FALSE
2024-07-30,WSN,WSN,4,4,TRUE
2024-07-30,LAD,LAD,5,5,FALSE
2024-07-30,OAK,OAK,1,1,FALSE
2024-07-31,MIA,MIA,2,2,FALSE
2024-07-31,TOR,TOR,4,4,TRUE
2024-07-31,NYY,NYY,12,12,TRUE
2024-07-31,MIN,MIN,0,0,FALSE
2024-07-31,KCR,KCR,1,1,TRUE
2024-07-31,ATL,ATL,6,6,TRUE
2024-07-31,TEX,TEX,0,0,TRUE
2024-07-31,WSN,WSN,8,8,TRUE
2024-07-31,SEA,SEA,3,3,FALSE
2024-07-31,CHC,CHC,0,0,FALSE
2024-07-31,PIT,PIT,3,3,TRUE
2024-07-31,LAD,LAD,4,4,TRUE
2024-07-31,COL,COL,5,5,TRUE
2024-07-31,OAK,OAK,4,4,TRUE
2024-08-01,BAL,BAL,2,2,FALSE
2024-08-01,KCR,KCR,4,4,TRUE
2024-08-01,MIA,MIA,2,2,TRUE
2024-08-01,STL,STL,0,0,FALSE
2024-08-01,COL,COL,6,6,TRUE
2024-08-02,STL,STL,2,2,TRUE
2024-08-02,KCR,KCR,4,4,TRUE
2024-08-02,ARI,ARI,6,6,FALSE
2024-08-02,MIL,MIL,0,0,FALSE
2024-08-02,TOR,TOR,1,1,FALSE
2024-08-02,BAL,BAL,16,16,TRUE
2024-08-02,SFG,SFG,0,0,FALSE
2024-08-02,MIA,MIA,5,5,FALSE
2024-08-02,BOS,BOS,2,2,TRUE
2024-08-02,TBR,TBR,2,2,FALSE
2024-08-02,CHW,CHW,0,0,FALSE
2024-08-02,NYM,NYM,6,6,TRUE
2024-08-02,LAD,LAD,2,2,FALSE
2024-08-02,COL,COL,7,7,TRUE
2024-08-02,PHI,PHI,0,0,FALSE
2024-08-03,TOR,TOR,3,3,TRUE
2024-08-03,STL,STL,10,10,TRUE
2024-08-03,MIL,MIL,6,6,FALSE
2024-08-03,KCR,KCR,0,0,FALSE
2024-08-03,ARI,ARI,10,10,TRUE
2024-08-03,BOS,BOS,3,3,FALSE
2024-08-03,CHW,CHW,4,4,FALSE
2024-08-03,BAL,BAL,1,1,FALSE
2024-08-03,SFG,SFG,4,4,TRUE
2024-08-03,TBR,TBR,6,6,TRUE
2024-08-03,MIA,MIA,6,6,TRUE
2024-08-03,COL,COL,2,2,TRUE
2024-08-03,LAD,LAD,3,3,TRUE
2024-08-03,NYM,NYM,1,1,FALSE
2024-08-03,PHI,PHI,6,6,TRUE
2024-08-04,ARI,ARI,1,1,FALSE
2024-08-04,MIA,MIA,2,2,FALSE
2024-08-04,TOR,TOR,1,1,TRUE
